Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ20,OUT019,99.44738559
DRQ35,OUT019,106.3684279
FDG02,OUT013,3065.287911
NCU29,OUT018,2016.462787
FDL27,OUT027,2508.942023
NCA54,OUT035,2964.511855
FDJ32,OUT035,1180.149485
FDB21,OUT019,1893.153889
FDR46,OUT035,2458.217797
FDZ32,OUT046,1750.945606
DRF36,OUT017,3100.871399
NCU54,OUT017,3394.905414
NCI31,OUT017,669.3399929
DRA59,OUT035,3040.973398
NCC55,OUT045,550.3991934
FDE44,OUT018,530.8350562
NCN26,OUT018,1559.80676
FDC11,OUT049,1510.16849
FDV24,OUT035,2529.307275
FDR40,OUT019,-576.6250843
NCQ17,OUT049,2574.532827
FDC46,OUT045,2857.921258
NCM18,OUT046,1008.363294
FDK16,OUT046,1562.967209
FDI28,OUT017,1427.729257
FDS11,OUT018,3322.725134
DRD13,OUT046,1059.800964
FDL36,OUT035,1582.005395
FDI27,OUT013,874.2452596
FDJ53,OUT019,6.757095385
FDS44,OUT045,3771.16297
FDE28,OUT046,3673.867898
FDQ33,OUT018,2135.790299
FDB37,OUT017,3880.775826
FDQ31,OUT045,1378.95874
NCQ05,OUT046,2375.572789
FDE10,OUT013,2120.036675
FDF38,OUT017,832.6641276
FDE50,OUT019,1125.843318
DRG37,OUT010,548.7198756
NCH06,OUT049,3991.168974
FDY14,OUT045,4108.962295
FDO27,OUT017,1668.467322
FDQ19,OUT049,3968.319998
FDZ26,OUT019,1868.37833
FDN51,OUT013,4192.302539
FDK20,OUT035,2155.294519
FDD40,OUT018,2789.196745
DRI25,OUT018,656.6330541
FDH56,OUT017,2007.689725
FDI36,OUT027,4614.945015
DRH11,OUT018,650.1339121
NCV18,OUT017,1427.605759
DRI01,OUT049,2835.410984
DRE48,OUT049,3245.775676
FDS51,OUT035,1150.44236
FDM38,OUT017,990.7283673
FDB60,OUT027,4525.132739
FDY58,OUT035,3771.938387
FDY22,OUT045,2243.589937
FDF11,OUT027,5269.744069
FDZ51,OUT035,1761.09869
FDQ45,OUT017,3051.471982
FDF17,OUT035,3268.693509
NCF31,OUT027,3851.767914
FDA37,OUT013,2085.263351
FDO51,OUT046,744.5363183
FDF34,OUT013,3226.623945
FDD57,OUT018,1282.292785
FDO37,OUT046,3639.676157
FDR49,OUT049,920.5226058
FDS39,OUT049,2379.605461
FDI48,OUT027,2368.721929
DRM35,OUT049,2925.182505
FDV57,OUT035,3068.836198
FDZ55,OUT013,2616.670315
FDI28,OUT035,1426.556835
FDS21,OUT045,982.2314277
FDT34,OUT013,1729.683683
DRI25,OUT035,1041.812913
FDT47,OUT010,-359.3847055
DRH39,OUT045,1135.242641
NCD54,OUT045,2218.02231
FDU16,OUT027,2874.179078
NCW29,OUT045,1987.255728
FDV25,OUT027,4954.73839
FDM56,OUT035,1907.484609
FDZ04,OUT027,2526.426659
FDG59,OUT019,-1255.982739
FDI56,OUT045,1394.492604
FDS33,OUT035,1613.993927
FDC23,OUT049,2898.063348
FDT11,OUT049,3101.316961
FDG17,OUT045,3851.658859
FDZ44,OUT045,1832.056293
FDJ52,OUT013,2607.667672
DRI23,OUT046,2506.233124
DRE15,OUT010,-652.3948891
NCF07,OUT013,1652.024972
NCR29,OUT049,1009.921489
FDE44,OUT019,-1129.118705
FDT23,OUT035,1486.812329
NCG06,OUT017,4170.897838
NCU41,OUT010,1096.900073
FDH46,OUT017,1812.90499
FDV31,OUT013,2849.628593
NCT41,OUT027,3878.519444
FDE22,OUT027,4013.47996
FDC26,OUT045,1686.825883
DRF51,OUT017,693.785957
NCY53,OUT019,-108.3113291
FDY21,OUT017,3216.339627
FDL27,OUT013,1110.398466
FDZ34,OUT049,3179.679065
NCF43,OUT010,365.0263564
FDC21,OUT035,1935.933215
FDL26,OUT013,2514.796866
FDT25,OUT010,24.23213515
NCR30,OUT046,1195.650376
DRL23,OUT019,-194.592255
NCR05,OUT049,3209.906975
NCE19,OUT018,593.2460613
FDY07,OUT035,904.4437813
FDB10,OUT017,3829.968075
FDP57,OUT013,1725.827636
FDU48,OUT019,203.8754615
FDH48,OUT035,1531.115257
FDO33,OUT035,1996.025561
NCU29,OUT045,2274.749593
FDW35,OUT046,722.9035133
FDH05,OUT010,1782.229877
FDP26,OUT049,1784.048567
DRG27,OUT035,827.9594433
FDQ33,OUT046,2417.103352
FDH20,OUT010,-280.9273466
FDV14,OUT046,1456.685933
DRD01,OUT046,939.5672449
NCI17,OUT049,1619.411396
FDF39,OUT010,2249.879567
FDX37,OUT046,1621.379267
NCX17,OUT035,3816.143998
FDN03,OUT013,4048.001157
NCS41,OUT010,967.3515297
FDH34,OUT045,2868.144386
NCX53,OUT018,1979.231874
FDY31,OUT046,2369.681302
FDD20,OUT017,2137.900446
FDE51,OUT045,736.1190933
FDV27,OUT046,1460.422881
FDF16,OUT035,2512.822062
FDZ02,OUT049,1703.878683
NCK05,OUT045,938.390774
FDM12,OUT027,4469.605572
NCA05,OUT018,2094.410036
FDX33,OUT045,2507.359568
FDM25,OUT049,2942.462836
FDE41,OUT018,1162.872533
FDW14,OUT045,1416.886911
NCD30,OUT046,1527.249053
FDB23,OUT010,1714.319518
FDF45,OUT046,1045.166823
FDW20,OUT017,2109.533647
FDF47,OUT045,3446.343723
NCR05,OUT019,1250.372782
DRB01,OUT046,2964.629719
FDE36,OUT013,2700.492252
FDU56,OUT049,3025.080025
FDB23,OUT049,3704.185983
FDN48,OUT049,1575.612569
FDS43,OUT013,3021.60982
NCN05,OUT013,2936.117051
NCL53,OUT049,2878.953514
FDL56,OUT046,1399.449921
FDH17,OUT018,1328.626037
FDP37,OUT046,2015.540435
FDG09,OUT019,1144.452676
FDA55,OUT045,3462.39374
FDX31,OUT049,3850.869745
FDJ41,OUT045,4071.083533
DRC24,OUT045,2403.970474
FDQ21,OUT035,2115.954348
NCT54,OUT045,1416.062039
FDH08,OUT049,3749.507489
FDY38,OUT018,3448.199764
DRM11,OUT010,2189.096888
FDG32,OUT049,3579.951569
NCH18,OUT046,3853.367617
FDI20,OUT035,3492.33246
FDA33,OUT018,2083.965304
FDN45,OUT013,3550.733467
FDT45,OUT010,-985.5204675
FDR32,OUT035,3766.439355
FDA48,OUT017,3589.066841
FDN23,OUT017,2459.874835
NCR18,OUT035,855.8928924
FDD45,OUT046,1516.912172
FDI22,OUT018,2998.467845
FDT09,OUT013,2209.776713
DRC24,OUT027,3899.21688
FDT39,OUT046,2436.29042
FDX28,OUT045,1514.644579
FDA50,OUT018,1257.049121
FDT33,OUT027,4137.434819
FDQ60,OUT049,2067.279196
NCM19,OUT018,1501.247913
FDF40,OUT046,3969.93825
NCI30,OUT035,3984.867747
FDK34,OUT049,3866.379167
FDA38,OUT027,5243.503391
FDT02,OUT045,575.4919987
FDC11,OUT017,1508.356859
FDD08,OUT046,689.9908242
NCS29,OUT046,4124.114789
DRI03,OUT010,889.675674
FDK48,OUT035,1352.192209
FDM52,OUT049,2490.331305
FDP49,OUT035,1135.022734
DRA24,OUT046,2646.443108
NCJ43,OUT049,2824.282241
FDE11,OUT045,2874.354841
FDP01,OUT049,2596.124573
FDQ59,OUT018,1145.892287
FDA43,OUT019,1184.616824
FDL14,OUT017,2616.171599
FDV50,OUT010,75.23020365
FDT01,OUT027,4803.362072
NCC42,OUT035,2356.315215
FDO28,OUT046,1910.956308
FDD32,OUT019,-538.3212639
FDV45,OUT035,3097.944829
NCW17,OUT019,115.0266234
NCJ17,OUT027,2803.359692
NCF18,OUT049,3085.394105
FDP01,OUT045,2413.452392
FDH24,OUT045,2437.153396
FDI38,OUT027,4809.752968
FDX03,OUT035,941.4502072
FDY28,OUT046,3409.144956
FDN34,OUT018,2484.353941
FDJ02,OUT045,2349.53773
FDW40,OUT019,375.2954486
FDX03,OUT017,880.3570879
FDE17,OUT027,3921.028734
FDT58,OUT046,2663.529845
FDI38,OUT013,3377.449979
FDW22,OUT035,3687.654648
FDS15,OUT027,3208.536782
NCX06,OUT013,2901.575579
DRK47,OUT035,3768.310622
FDC23,OUT027,4290.751563
FDM56,OUT010,-190.7361936
FDP21,OUT046,3069.526863
FDP58,OUT046,3451.686808
FDA27,OUT019,2174.110697
FDK41,OUT019,-533.6044418
NCH42,OUT046,3628.040423
FDG29,OUT045,652.692295
FDW15,OUT018,2166.236814
FDD28,OUT018,707.7401897
FDQ37,OUT049,3165.174656
FDC23,OUT035,2983.84105
FDV13,OUT035,1594.083603
FDK33,OUT046,3363.382616
FDO33,OUT013,1845.44721
FDN21,OUT017,2676.719069
NCW06,OUT027,4478.505975
FDI38,OUT035,3479.813045
FDC21,OUT027,3232.406154
NCS05,OUT046,2108.429571
NCN53,OUT049,717.342872
FDV40,OUT010,-680.6141029
FDG60,OUT017,3785.546364
NCY30,OUT027,4333.657856
FDM40,OUT045,2168.393519
NCO30,OUT046,2890.116464
FDK10,OUT046,2891.079871
FDM36,OUT045,2722.626565
FDN10,OUT013,1925.24421
FDM46,OUT018,1224.05701
FDX50,OUT049,1886.209025
FDP33,OUT045,3941.40921
FDO12,OUT045,3034.121674
FDC28,OUT013,1813.797994
FDO31,OUT045,1301.011204
FDX45,OUT035,2603.335119
FDV21,OUT049,2093.842794
FDH04,OUT049,1629.91727
NCG54,OUT013,2695.665647
FDO13,OUT046,2595.533305
FDA09,OUT027,4332.229646
FDC38,OUT017,2228.668229
NCO42,OUT046,2274.927298
FDL45,OUT049,2088.215141
NCK31,OUT013,884.4226221
FDM39,OUT017,2954.126613
FDC22,OUT010,1156.848752
FDF46,OUT046,1852.679076
FDQ37,OUT045,2970.748857
FDH41,OUT010,1458.255796
FDQ04,OUT046,686.4856048
NCQ02,OUT027,4437.818063
FDJ57,OUT027,4480.064146
NCE07,OUT049,2329.505078
FDE56,OUT013,1048.337848
FDI20,OUT049,3421.24229
FDK36,OUT018,562.1695844
FDP08,OUT027,4527.425853
FDF44,OUT017,2247.235544
NCU53,OUT017,2748.400864
FDF47,OUT035,3691.489639
FDS55,OUT010,469.0635537
FDZ52,OUT010,-153.8703738
FDL04,OUT018,1409.548896
NCM26,OUT035,2556.427496
FDX43,OUT049,2780.365673
FDP52,OUT049,3738.217653
DRK49,OUT045,624.5071262
FDE38,OUT013,2671.611191
DRF13,OUT035,2454.598096
FDK41,OUT010,-559.3371658
FDJ04,OUT027,3366.019943
FDZ44,OUT018,1635.98963
FDS11,OUT013,3649.123145
FDA55,OUT049,3695.251554
NCW53,OUT046,3053.384523
FDB49,OUT027,3073.325995
FDD23,OUT017,3137.776703
NCV42,OUT045,1685.550779
NCZ29,OUT018,1739.582274
FDQ26,OUT013,994.0079265
FDV08,OUT017,804.6581235
FDC53,OUT049,1725.661533
FDV58,OUT010,1189.353645
NCP02,OUT019,-956.0551333
DRI37,OUT045,850.1240384
FDQ12,OUT049,3735.174291
FDE33,OUT046,1291.838256
FDX27,OUT045,1497.689102
FDM22,OUT017,970.224114
NCH30,OUT019,-99.92255922
FDC04,OUT017,3927.149121
FDO38,OUT046,1297.26014
FDV52,OUT027,3362.003998
FDB32,OUT013,1566.051093
FDV43,OUT018,502.6934842
FDI24,OUT018,2554.869368
FDR40,OUT017,1490.433078
FDW02,OUT049,2146.961987
FDE44,OUT049,889.4141695
FDL38,OUT046,1461.052437
NCT54,OUT010,-387.5559296
DRJ39,OUT010,1548.051962
FDW55,OUT049,4075.101177
DRF13,OUT019,402.3698276
NCW17,OUT049,2151.158196
FDP13,OUT035,864.2523748
FDS08,OUT018,2502.734859
NCP17,OUT035,1154.96389
NCO53,OUT035,2986.761408
FDH19,OUT045,2700.79946
FDJ04,OUT017,2012.54026
FDG10,OUT049,1058.532574
FDA40,OUT010,-468.0308237
FDI53,OUT045,2540.357534
FDU09,OUT010,-942.2756204
FDK60,OUT045,1554.908041
FDR43,OUT017,683.5885427
FDW22,OUT017,3636.336673
DRP47,OUT010,2020.160535
DRG48,OUT010,413.4884577
FDA14,OUT035,2476.393349
FDU49,OUT013,1503.772642
FDK28,OUT045,3994.09744
FDT19,OUT046,2789.561987
NCQ42,OUT045,1912.917938
FDD03,OUT045,3636.285999
NCM53,OUT013,1747.019654
NCX53,OUT045,2159.732576
FDV14,OUT027,2850.810086
NCZ54,OUT017,2642.065892
FDB39,OUT013,959.3070179
DRC24,OUT046,2436.277518
FDY36,OUT013,1256.39492
FDN01,OUT035,2958.471973
DRH25,OUT046,870.2208794
FDV08,OUT046,754.7133906
NCP53,OUT049,3850.568183
FDU52,OUT010,590.6548574
NCI42,OUT045,3190.945583
FDZ14,OUT035,2124.952349
FDF11,OUT046,3815.282375
FDQ13,OUT018,1129.74878
FDO32,OUT010,-1148.449447
DRJ37,OUT018,2153.558607
FDY43,OUT046,2668.706975
NCT41,OUT017,2518.491967
NCV17,OUT045,2032.650276
FDM04,OUT027,2384.408713
DRB48,OUT018,411.0558124
FDM24,OUT013,2511.351367
FDT37,OUT049,4115.462088
NCO05,OUT010,-363.0611369
FDL13,OUT046,3743.331276
FDL15,OUT017,2542.277457
FDB11,OUT018,3258.971382
FDL14,OUT019,640.2943946
FDY10,OUT019,-54.77530239
FDJ40,OUT049,1925.117331
NCW18,OUT046,3721.773176
NCY06,OUT013,2070.353395
DRE13,OUT018,1113.025504
FDA26,OUT045,3414.198607
NCE19,OUT010,-1071.440404
FDE33,OUT035,1452.904386
DRL59,OUT027,2327.639863
FDY07,OUT046,781.8645914
FDF57,OUT018,2443.607415
FDM58,OUT035,1913.425037
FDP26,OUT027,3121.821396
FDY32,OUT046,2617.537821
FDD51,OUT010,-1118.879342
FDU22,OUT018,1635.69373
FDZ49,OUT018,3267.277218
NCI42,OUT017,3380.379503
FDT04,OUT027,2096.453193
NCU41,OUT045,2926.50104
FDS56,OUT045,4136.032148
NCN42,OUT017,2438.299241
FDK34,OUT046,3772.886497
FDB03,OUT017,3921.447132
DRJ25,OUT035,936.3129075
FDT25,OUT027,3437.950604
FDN20,OUT013,2713.832108
FDP09,OUT013,3411.227403
FDM20,OUT019,1951.723657
NCG55,OUT046,1813.086937
NCP14,OUT045,1581.805018
NCH06,OUT046,3852.574478
FDV52,OUT013,1945.541225
NCL07,OUT035,812.801105
DRJ11,OUT027,4456.564966
DRO59,OUT013,1240.021791
FDW15,OUT010,481.6620775
NCQ30,OUT035,2069.014968
NCN54,OUT019,-685.4145893
FDY01,OUT027,3340.568863
FDX39,OUT035,3560.942473
FDH53,OUT027,2847.126266
FDA57,OUT035,853.7404831
NCC07,OUT010,-215.6831232
FDU28,OUT013,3048.185345
FDK36,OUT010,-1080.424676
FDR36,OUT018,499.389905
NCQ17,OUT035,2572.367139
FDS28,OUT019,-947.2756274
FDE08,OUT045,2299.156005
FDU22,OUT046,1921.675371
FDG41,OUT045,1740.395895
FDO31,OUT010,-588.6227812
FDM21,OUT019,2144.322221
FDU40,OUT017,3158.761052
FDV36,OUT018,1749.301403
FDT10,OUT027,2433.806135
FDX38,OUT045,782.3148201
NCU30,OUT027,4035.839567
NCV06,OUT049,3142.818355
FDT16,OUT035,4324.71449
NCP41,OUT027,3176.027608
FDZ56,OUT017,2794.377279
FDC22,OUT035,3220.308842
FDU10,OUT035,846.8933076
FDS46,OUT045,1858.593705
FDO08,OUT049,2744.567695
NCV42,OUT018,1474.624587
FDP33,OUT035,4146.966655
FDJ12,OUT046,3321.827385
FDH04,OUT045,1392.396799
NCU54,OUT013,3342.799879
FDO36,OUT010,941.740933
FDT37,OUT027,5492.781555
FDD14,OUT010,997.3489727
FDA16,OUT013,3528.608676
NCS42,OUT019,-434.0263097
FDP10,OUT019,-239.1590997
FDQ28,OUT049,2578.825027
FDK57,OUT010,12.96001155
FDK02,OUT013,1921.469975
FDW47,OUT018,1668.769067
NCC42,OUT018,1927.568271
FDQ37,OUT018,2791.079937
FDL40,OUT046,1546.178383
DRE13,OUT010,-482.3720027
FDQ34,OUT027,3117.398324
NCB54,OUT046,2034.91193
FDS48,OUT049,2489.85984
FDO15,OUT045,1163.980841
NCT30,OUT013,773.9533049
FDU49,OUT027,2888.349085
FDE21,OUT046,1858.066137
FDS49,OUT019,-626.7725906
FDT38,OUT027,2840.023593
FDZ01,OUT045,1635.047246
FDC41,OUT035,1371.185403
DRG13,OUT010,662.8780983
NCZ42,OUT018,3451.12492
NCM07,OUT045,1292.623965
NCV17,OUT018,1801.567481
DRK39,OUT035,1475.59911
FDS37,OUT018,1574.924848
FDV12,OUT019,-335.4287338
NCG19,OUT018,3405.651677
FDS51,OUT013,1071.416075
NCO14,OUT046,712.6506387
FDC38,OUT046,2131.468664
FDN15,OUT046,2252.280872
NCH42,OUT013,3621.814854
FDQ22,OUT046,652.4228882
FDC05,OUT013,3122.810049
FDZ31,OUT013,3107.758158
DRJ23,OUT049,3100.85269
FDC52,OUT035,2611.628053
DRD12,OUT010,-482.923247
FDV55,OUT017,2430.537056
FDD32,OUT046,1373.283372
FDR01,OUT049,3333.590194
FDY08,OUT019,340.1436208
FDQ45,OUT045,2923.938314
DRN11,OUT027,3726.58745
NCS05,OUT018,1857.423896
FDY32,OUT035,2729.232367
NCD31,OUT045,2541.356131
NCE06,OUT049,2643.252901
NCP14,OUT046,1625.035679
NCF18,OUT019,1097.611082
FDF14,OUT018,2146.61341
FDB22,OUT017,2568.343728
NCH54,OUT049,2608.294276
FDU27,OUT035,992.1927828
FDS58,OUT027,4033.701269
NCU29,OUT035,2435.859587
FDJ57,OUT013,3038.778687
FDL56,OUT049,1490.666325
FDH60,OUT035,3281.799015
FDN24,OUT018,609.9595324
FDD02,OUT017,2036.385578
FDP15,OUT017,4176.221768
FDB28,OUT027,4579.756402
DRC49,OUT045,2227.984341
NCG30,OUT018,1662.610446
FDJ14,OUT049,1438.556954
FDL52,OUT045,576.3342375
NCG19,OUT027,5108.774631
NCN41,OUT035,2099.970252
FDW22,OUT013,3616.812146
FDI02,OUT013,1865.419859
FDV51,OUT045,2564.372588
FDV48,OUT046,1304.75926
NCL17,OUT019,326.0314729
FDP46,OUT045,1382.65862
FDU10,OUT045,595.5475297
FDT37,OUT010,2138.775724
FDI27,OUT035,979.7156257
FDN51,OUT046,4173.640471
FDW07,OUT035,1545.608602
FDN45,OUT049,3623.274223
DRN37,OUT027,4071.650296
DRF48,OUT049,3075.161305
FDP38,OUT019,-1033.039643
NCX18,OUT027,4544.131028
FDK45,OUT018,1575.893583
FDZ37,OUT049,1556.644583
FDS50,OUT018,3262.979761
NCR54,OUT018,2793.130775
NCS17,OUT035,1640.312638
FDV31,OUT046,2827.841186
DRE27,OUT017,1628.586049
FDN60,OUT013,2567.598564
FDK26,OUT013,3023.30441
FDX37,OUT018,1343.200108
FDW31,OUT046,3181.822426
FDX26,OUT018,2635.742331
DRL49,OUT019,357.9686368
FDU49,OUT017,1552.853758
FDY58,OUT046,3624.467516
FDN03,OUT045,3872.180088
NCV06,OUT010,1125.690741
FDH53,OUT045,1325.447445
FDG31,OUT018,815.5983619
NCC06,OUT045,1976.270425
FDS13,OUT049,4288.818916
FDP16,OUT035,4047.317568
FDA35,OUT013,2016.123271
DRP47,OUT018,3698.905622
FDY28,OUT010,1526.572183
FDY20,OUT035,1657.645738
NCH30,OUT017,1866.505047
NCR29,OUT019,-983.7651417
NCP05,OUT013,2401.960187
NCF30,OUT019,50.72940012
FDA08,OUT035,2829.654558
FDN51,OUT027,5573.944814
FDH12,OUT046,1722.937568
FDY39,OUT017,3005.916692
NCO53,OUT045,2797.58454
FDB40,OUT046,2376.873196
FDH02,OUT049,1605.606029
FDY11,OUT027,2556.601599
FDQ09,OUT019,-70.87981428
FDP16,OUT013,3939.596819
NCF55,OUT018,299.0058782
FDY09,OUT027,4268.114755
FDY39,OUT045,2873.611655
NCU53,OUT049,2688.768699
NCT41,OUT049,2495.344053
FDJ45,OUT046,614.9820852
FDR28,OUT013,2682.014329
FDN08,OUT013,1937.475919
FDJ07,OUT049,1953.41437
FDZ09,OUT027,4061.718549
FDQ14,OUT017,2509.085424
FDY12,OUT027,2323.049174
FDK57,OUT046,1938.434848
FDD20,OUT049,2084.462337
FDS36,OUT018,1563.431576
FDI40,OUT049,1782.919117
FDJ40,OUT045,1753.335891
FDE08,OUT013,2381.252303
DRK01,OUT013,1573.110337
FDC58,OUT049,836.2636682
FDE50,OUT046,3045.064748
FDX48,OUT035,2584.010238
DRM35,OUT018,2537.096391
FDG41,OUT013,1827.174459
FDB52,OUT046,4045.867735
FDV19,OUT045,2504.732335
DRG48,OUT017,2412.167741
FDI26,OUT013,2908.684676
FDU11,OUT019,33.6198262
FDF59,OUT019,148.2035299
FDR07,OUT049,1659.087012
NCE06,OUT017,2652.371392
FDE10,OUT046,2163.994614
NCO55,OUT046,1722.060138
FDZ13,OUT013,914.0568822
FDT50,OUT017,1707.05941
FDH12,OUT010,-218.1879279
FDD21,OUT045,1811.918015
NCM05,OUT013,4162.054822
FDK04,OUT013,1021.231298
FDN33,OUT017,1696.101743
NCM18,OUT010,-914.5080579
DRC25,OUT049,1478.766072
FDT47,OUT017,1717.23716
FDD45,OUT027,2994.761042
NCD07,OUT018,1534.863297
NCY54,OUT010,788.6578213
FDL12,OUT049,1089.835238
FDL02,OUT017,1830.605056
FDC60,OUT035,1646.043707
FDR37,OUT017,3017.253528
FDY16,OUT017,3077.713864
FDU26,OUT045,1906.705054
FDN24,OUT013,905.9944865
FDH44,OUT013,2455.260525
FDE23,OUT010,-1092.814004
FDW60,OUT017,2957.364593
FDQ55,OUT049,2019.296292
FDV32,OUT027,2471.360324
FDV03,OUT010,567.8378978
FDY14,OUT010,2282.341298
NCL55,OUT027,5426.696119
DRF25,OUT017,755.7548872
FDX03,OUT046,795.534184
FDF40,OUT045,3850.110613
FDX24,OUT010,-420.011694
FDA25,OUT049,1796.988871
FDH21,OUT018,2259.675008
FDB47,OUT010,1416.870964
FDT34,OUT019,-237.4757977
FDS39,OUT010,350.8625776
NCU05,OUT046,1255.598631
FDE02,OUT049,1606.065232
FDL25,OUT035,1656.379767
FDC50,OUT049,1605.594282
FDZ32,OUT049,1824.671017
FDV14,OUT045,1345.72743
FDR07,OUT045,1491.969858
FDB26,OUT049,1022.695507
NCR50,OUT045,2342.588603
FDP01,OUT018,2212.708903
FDH57,OUT045,2029.36649
FDM60,OUT027,2174.931413
FDA45,OUT017,2866.19027
FDU55,OUT017,4194.408294
FDH40,OUT035,1537.05883
FDG40,OUT019,-1316.418702
FDT12,OUT049,3689.088908
DRL59,OUT045,809.7070975
FDT47,OUT018,1374.44852
FDI60,OUT017,1224.015548
DRF51,OUT027,2060.036102
NCK31,OUT049,925.8934644
FDB08,OUT045,2494.040091
FDM44,OUT035,1794.878684
FDD46,OUT018,2145.311537
FDR27,OUT019,177.5353814
FDV56,OUT010,-108.884467
FDM02,OUT049,1540.308982
FDU45,OUT018,1586.270194
FDZ10,OUT017,2115.43334
NCK31,OUT010,-1091.011987
FDR27,OUT035,2327.595501
FDF33,OUT013,1786.654344
FDJ36,OUT046,1708.051726
FDP33,OUT049,4114.056091
FDG17,OUT046,3922.861234
FDG47,OUT027,5609.31126
NCW29,OUT046,2035.982498
DRH59,OUT017,1273.131943
FDR32,OUT017,3772.616003
FDP48,OUT035,3081.228919
FDG17,OUT035,4062.553768
DRJ59,OUT017,780.6801174
FDY48,OUT027,3126.303031
FDB02,OUT046,2836.506512
FDN10,OUT019,-0.087025732
NCD55,OUT035,835.8324435
FDX34,OUT013,1990.106756
FDZ38,OUT045,2658.060286
DRF37,OUT049,4215.443123
DRL47,OUT019,88.88677279
FDL27,OUT035,1216.703495
NCP53,OUT035,3862.37435
FDT03,OUT019,1039.850306
FDJ28,OUT035,3197.840872
FDF40,OUT018,3688.680341
FDA32,OUT035,3581.069208
NCP02,OUT017,1052.521398
FDZ31,OUT045,2995.662903
NCQ29,OUT013,4134.814051
FDP57,OUT010,-222.5643174
FDL32,OUT027,3301.269936
DRB01,OUT035,3171.295349
FDJ40,OUT046,1812.098665
FDO24,OUT018,2238.353071
FDO11,OUT018,3689.643789
FDA56,OUT035,2088.090197
FDF02,OUT045,1617.301841
FDA10,OUT013,1977.372554
NCI55,OUT017,2038.214576
FDZ40,OUT010,-1018.851825
FDV08,OUT049,817.2677204
FDN48,OUT013,1492.157353
FDU57,OUT017,2542.070653
DRF49,OUT013,1857.02016
FDS02,OUT035,3223.848179
FDS43,OUT046,2967.164889
FDT16,OUT013,4168.695438
FDX19,OUT027,5142.206258
FDK15,OUT046,1591.650853
DRA12,OUT049,2340.008298
FDY35,OUT017,915.7343107
NCU42,OUT013,2709.061964
FDD26,OUT013,3008.37378
FDR11,OUT018,2313.319069
NCP53,OUT045,3689.67776
FDP34,OUT045,2418.549869
NCV41,OUT019,-147.3960037
FDN20,OUT018,2385.906858
FDZ16,OUT018,2818.025003
FDZ28,OUT049,2131.795501
NCL55,OUT013,4008.362239
NCJ17,OUT046,1341.579374
FDT37,OUT046,4044.893584
FDV51,OUT049,2771.932091
FDZ28,OUT035,2249.103324
FDN27,OUT013,1923.687502
FDS14,OUT019,625.7649458
FDZ58,OUT045,1897.967962
FDD46,OUT046,2467.11133
FDJ03,OUT035,998.7487224
FDU03,OUT010,977.2370984
FDA33,OUT027,3827.059373
NCW53,OUT035,3152.630293
NCC55,OUT017,711.9546308
FDP52,OUT019,1772.007763
FDE39,OUT049,2040.260525
FDB44,OUT035,3491.422324
FDG59,OUT013,677.961909
FDI05,OUT013,1237.093346
FDF59,OUT045,1987.477994
FDM39,OUT019,966.3502841
FDB14,OUT013,1539.834552
NCS05,OUT019,235.0423097
DRJ35,OUT045,944.8314137
FDO31,OUT019,-551.8020858
FDA31,OUT046,2755.898901
FDX40,OUT049,748.3699007
FDW56,OUT045,2979.970909
FDH09,OUT018,584.8575203
FDA52,OUT019,921.9393035
FDF20,OUT019,1246.765249
FDE40,OUT046,1006.266208
NCU17,OUT046,1588.764223
NCP14,OUT035,1823.845196
FDN25,OUT027,2426.64464
FDU39,OUT049,1081.477556
NCM05,OUT017,4260.87905
FDU07,OUT017,2493.334888
FDF28,OUT049,2165.979727
FDR57,OUT049,2639.784563
FDJ33,OUT013,2048.063854
DRH23,OUT035,1031.831816
FDQ52,OUT046,3922.624705
DRK13,OUT035,3249.433323
FDP09,OUT046,3358.339196
FDR08,OUT027,3223.703239
FDV50,OUT045,1884.918398
FDT13,OUT049,3118.38484
FDJ27,OUT027,3110.244681
FDH21,OUT046,2509.827169
FDW14,OUT027,2923.678209
FDL52,OUT049,820.0804952
FDW28,OUT017,3216.249655
FDL40,OUT049,1677.876329
FDE24,OUT046,2261.935346
FDX35,OUT049,3745.986152
FDP46,OUT017,1535.038849
FDX56,OUT045,3239.442519
FDQ45,OUT049,3095.180033
FDK50,OUT027,4023.872283
FDY26,OUT045,3321.607896
FDQ09,OUT017,1945.967623
FDN39,OUT049,2830.896128
FDP13,OUT017,788.6683337
FDR51,OUT013,2417.053685
FDZ49,OUT010,1567.737428
FDL28,OUT018,3366.658486
FDZ10,OUT035,2159.395292
FDK38,OUT013,2400.532359
DRL49,OUT027,3721.609084
FDR15,OUT013,2526.23293
FDQ24,OUT035,4117.652661
FDD56,OUT013,2872.54747
NCR42,OUT046,546.2817991
FDH52,OUT045,1024.636913
FDH57,OUT019,198.1965539
FDR15,OUT010,592.4069108
FDJ34,OUT035,2189.629555
FDW37,OUT035,1627.182084
FDQ23,OUT018,1371.446028
FDP34,OUT013,2538.892744
FDE04,OUT027,4376.654077
FDC48,OUT045,1260.059639
FDA47,OUT019,704.8434093
FDI35,OUT018,2586.972338
NCV05,OUT013,2500.556647
FDR28,OUT045,2518.632266
FDH31,OUT017,1746.807038
FDP59,OUT019,-219.9353498
FDS19,OUT018,1014.605052
FDM60,OUT045,675.9983851
FDJ44,OUT018,2512.046921
DRH51,OUT017,1486.221527
